_id,Year,MUNO,forest_name,Product_Type,Spp_Group1,Spp_Group3,Volume
25298,2013,966,Pic (966),Other,Spruce,SPF,218.1959991
25299,2013,966,Pic (966),Other,Balsam Fir,SPF,25.17399979
25300,2013,966,Pic (966),Pulp,Jack Pine,SPF,44867.03516
25301,2013,966,Pic (966),Pulp,Spruce,SPF,208755.1875
25302,2013,966,Pic (966),Pulp,Balsam Fir,SPF,2538.218018
25303,2013,966,Pic (966),Pulp,Other Softwood,Other Softwood,2415.971924
25304,2013,966,Pic (966),Sawmill,Jack Pine,SPF,88513.90625
25305,2013,966,Pic (966),Sawmill,Spruce,SPF,48392.59766
25306,2013,966,Pic (966),Sawmill,Balsam Fir,SPF,277.2149963
25307,2013,966,Pic (966),Veneer,Poplar,Poplar/Birch,25570.95703
25308,2014,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,13.88099957
25309,2014,451,Algonquin (451),Sawmill,Red Pine,Red/White Pine,10954.08301
25310,2014,110,Abitibi River (110),Sawmill,Balsam Fir,SPF,57904.73047
25311,2014,360,French-Severn (360),Sawmill,Other Hardwood,Hardwood,25.81699944
25312,2014,754,Nipissing (754),Sawmill,Maple,Hardwood,1257.912964
25313,2014,780,Ottawa Valley (780),Fuelwood,White Pine,Red/White Pine,80.05400085
25314,2014,360,French-Severn (360),Fuelwood,Balsam Fir,SPF,1.050999999
25315,2014,754,Nipissing (754),Pulp,Maple,Hardwood,3715.698975
25316,2014,754,Nipissing (754),Sawmill,Yellow Birch,Hardwood,1551.719971
25317,2014,451,Algonquin (451),Pulp,Maple,Hardwood,4632.661133
25318,2014,451,Algonquin (451),Fuelwood,Yellow Birch,Hardwood,5.985000134
25319,2014,780,Ottawa Valley (780),Paper,Balsam Fir,SPF,522.3540039
25320,2014,220,Bancroft-Minden (220),Sawmill,Other Softwood,Other Softwood,1.243999958
25321,2014,60,White River (060),Biomass,Mixedwood,Mixedwood,3685.105957
25322,2014,451,Algonquin (451),Sawmill,White Birch,Poplar/Birch,1797.379028
25323,2014,175,Caribou (175),Sawmill,Jack Pine,SPF,16170.46289
25324,2014,574,Missinaibi (574),Pulp,Other Softwood,Other Softwood,88.77200317
25325,2014,140,Mazinaw-Lanark (140),Veneer,White Birch,Poplar/Birch,3.684000015
25326,2014,210,Spanish (210),Sawmill,Other Softwood,Other Softwood,99.10299683
25327,2014,210,Spanish (210),Biomass,Mixedwood,Mixedwood,1756.765015
25328,2014,451,Algonquin (451),Paper,White Pine,Red/White Pine,830.4530029
25329,2014,140,Mazinaw-Lanark (140),Veneer,Maple,Hardwood,78.84200287
25330,2014,280,Timiskaming (280),Other,Other Softwood,Other Softwood,66.27999878
25331,2014,966,Pic (966),Fuelwood,White Birch,Poplar/Birch,1376
25332,2014,130,Wabigoon (130),Fuelwood,Other Hardwood,Hardwood,3.247999907
25333,2000,816,Lake Nipigon (816),Pulp,Balsam Fir,SPF,381.7940063
25334,2000,816,Lake Nipigon (816),Other,White Birch,Poplar/Birch,36.16899872
25335,2000,816,Lake Nipigon (816),Pulp,Spruce,SPF,21778.7832
25336,2000,816,Lake Nipigon (816),Sawmill,Jack Pine,SPF,5378.084961
25337,2000,816,Lake Nipigon (816),Sawmill,Jack Pine,SPF,15648.90137
25338,2000,816,Lake Nipigon (816),Veneer,White Birch,Poplar/Birch,1301.840942
25339,2000,816,Lake Nipigon (816),Fuelwood,White Birch,Poplar/Birch,1090.06897
25340,2000,816,Lake Nipigon (816),Pulp,Other Softwood,Other Softwood,5.565000057
25341,2000,816,Lake Nipigon (816),Other,Spruce,SPF,22.875
25342,2000,816,Lake Nipigon (816),Pulp,Jack Pine,SPF,2254.728027
25343,2000,816,Lake Nipigon (816),Pulp,Poplar,Poplar/Birch,80064.28125
25344,2014,780,Ottawa Valley (780),Paper,Red Pine,Red/White Pine,5.592000008
25345,2014,230,English River (230),Other,White Birch,Poplar/Birch,198.9149933
25346,2014,898,Temagami (898),Fuelwood,Yellow Birch,Hardwood,14.52000046
25347,2014,898,Temagami (898),Sawmill,White Pine,Red/White Pine,133.602005
25348,2014,535,Dryden (535),Fuelwood,Other Hardwood,Hardwood,215.3040009
25349,2014,390,Nagagami (390),Other,Jack Pine,SPF,127.137001
25350,2014,110,Abitibi River (110),Fuelwood,Other Softwood,Other Softwood,1264
25351,2014,889,Sudbury (889),Fuelwood,Other Hardwood,Hardwood,21.60000038
25352,2015,406,Boundary Waters (406),Biomass,Mixedwood,Mixedwood,15353.84473
25353,2015,816,Lake Nipigon (816),Pulp,Poplar,Poplar/Birch,7235.586914
25354,2015,754,Nipissing (754),Pulp,Poplar,Poplar/Birch,12946.13086
25355,2015,754,Nipissing (754),Fuelwood,Yellow Birch,Hardwood,1463.155029
25356,2015,796,Lakehead (796),Biomass,Mixedwood,Mixedwood,35109.40625
25357,2015,574,Missinaibi (574),Biomass,Mixedwood,Mixedwood,103369.5
25358,2015,451,Algonquin (451),Fuelwood,Maple,Hardwood,11521.92285
25359,2015,350,Kenogami (350),Fuelwood,Jack Pine,SPF,13.41800022
25360,2015,574,Missinaibi (574),Fuelwood,White Birch,Poplar/Birch,1861.083008
25361,2015,680,Northshore (680),Sawmill,Maple,Hardwood,2894.837891
25362,2015,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,31.28000069
25363,2015,680,Northshore (680),Sawmill,Jack Pine,SPF,59887.30859
25364,2014,601,Hearst (601),Composite,Poplar,Poplar/Birch,7570.823242
25365,2014,535,Dryden (535),Other,Other Hardwood,Hardwood,0.722000003
25366,2015,451,Algonquin (451),Pulp,Balsam Fir,SPF,115.9609985
25367,2015,451,Algonquin (451),Pulp,Other Softwood,Other Softwood,371.9779968
25368,2015,177,Dog River-Matawin (177),Sawmill,Spruce,SPF,237796.875
25369,2015,615,Algoma (615),Pulp,Jack Pine,SPF,3087.687988
25370,2015,280,Timiskaming (280),Biomass,Mixedwood,Mixedwood,5340.540039
25371,2015,451,Algonquin (451),Sawmill,Other Softwood,Other Softwood,10971.50098
25372,2015,966,Pic (966),Biomass,Mixedwood,Mixedwood,38668.37891
25373,2015,889,Sudbury (889),Pulp,White Pine,Red/White Pine,413.6459961
25374,2015,35,Black Spruce (035),Fuelwood,Spruce,SPF,0.449000001
25375,2014,110,Abitibi River (110),Biomass,Mixedwood,Mixedwood,82.51999664
25376,2015,451,Algonquin (451),Paper,Balsam Fir,SPF,32.8390007
25377,2015,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,194.5180054
25378,2015,796,Lakehead (796),Sawmill,Other Softwood,Other Softwood,205.5769958
25379,2015,390,Nagagami (390),Sawmill,Spruce,SPF,31123.12109
25380,2015,438,Gordon Cosens (438),Sawmill,Spruce,SPF,733257.6875
25381,2015,220,Bancroft-Minden (220),Pulp,Other Hardwood,Hardwood,2.512000084
25382,2015,360,French-Severn (360),Sawmill,Jack Pine,SPF,795.4509888
25383,2015,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,0.140000001
25384,2015,360,French-Severn (360),Pulp,Other Hardwood,Hardwood,31.29000092
25385,2015,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,7.800000191
25386,2015,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,16.75300026
25387,2015,702,Lac Seul (702),Sawmill,Spruce,SPF,9767.044922
25388,2014,140,Mazinaw-Lanark (140),Composite,Spruce,SPF,14.13799953
25389,2015,390,Nagagami (390),Sawmill,Balsam Fir,SPF,206.2189941
25390,2015,615,Algoma (615),Veneer,White Birch,Poplar/Birch,28.03899956
25391,2015,140,Mazinaw-Lanark (140),Sawmill,Balsam Fir,SPF,134.2709961
25392,2015,889,Sudbury (889),Pulp,White Birch,Poplar/Birch,5231.720215
25393,2015,438,Gordon Cosens (438),Veneer,Poplar,Poplar/Birch,82110.16406
25394,2014,220,Bancroft-Minden (220),Other,White Pine,Red/White Pine,15.52999973
25395,2014,280,Timiskaming (280),Fuelwood,White Birch,Poplar/Birch,5198
25396,2015,898,Temagami (898),Sawmill,White Pine,Red/White Pine,837.0839844
25397,2014,451,Algonquin (451),Pulp,Balsam Fir,SPF,23.3939991
25398,2014,754,Nipissing (754),Fuelwood,Spruce,SPF,1.597000003
25399,2015,898,Temagami (898),Composite,Poplar,Poplar/Birch,651.2860107
25400,2014,898,Temagami (898),Sawmill,Other Softwood,Other Softwood,26.14599991
25401,2014,930,Romeo Malette (930),Pulp,Jack Pine,SPF,30.14999962
25402,2015,840,Red Lake (840),Pulp,Balsam Fir,SPF,41.43299866
25403,2015,680,Northshore (680),Paper,White Birch,Poplar/Birch,8254.896484
25404,2015,140,Mazinaw-Lanark (140),Fuelwood,Other Hardwood,Hardwood,0.460999995
25405,2015,451,Algonquin (451),Fuelwood,Other Softwood,Other Softwood,0.074000001
25406,2015,438,Gordon Cosens (438),Fuelwood,White Birch,Poplar/Birch,1245
25407,2015,280,Timiskaming (280),Fuelwood,Other Hardwood,Hardwood,36
25408,2009,350,Kenogami (350),Pulp,Jack Pine,SPF,1
25409,2000,816,Lake Nipigon (816),Sawmill,Other Softwood,Other Softwood,34.18600082
25410,2015,490,Whiskey Jack (490),Fuelwood,Spruce,SPF,15.53999996
25411,2016,601,Hearst (601),Other,Spruce,SPF,227.0399933
25412,2015,490,Whiskey Jack (490),Sawmill,Red Pine,Red/White Pine,169.3049927
25413,2015,220,Bancroft-Minden (220),Veneer,Yellow Birch,Hardwood,0.745000005
25414,2015,490,Whiskey Jack (490),Sawmill,White Pine,Red/White Pine,117.8659973
25415,2002,421,Pineland (421),Pulp,Jack Pine,SPF,1
25416,2003,421,Pineland (421),Pulp,Jack Pine,SPF,1
25417,2004,421,Pineland (421),Pulp,Jack Pine,SPF,1
25418,2010,415,Ogoki (415),Pulp,Jack Pine,SPF,1
25419,2008,574,Missinaibi (574),Pulp,Jack Pine,SPF,1
25420,2008,994,Whitefeather (994),Pulp,Jack Pine,SPF,1
25421,2009,994,Whitefeather (994),Pulp,Jack Pine,SPF,1
25422,2010,994,Whitefeather (994),Pulp,Jack Pine,SPF,1
25423,2011,994,Whitefeather (994),Pulp,Jack Pine,SPF,1
25424,2012,994,Whitefeather (994),Pulp,Jack Pine,SPF,1
25425,2017,438,Gordon Cosens (438),Fuelwood,Other Softwood,Other Softwood,3460
25426,2017,490,Whiskey Jack (490),Sawmill,White Pine,Red/White Pine,7.681000233
25427,2017,280,Timiskaming (280),Biomass,Mixedwood,Mixedwood,431.2080078
25428,2017,451,Algonquin (451),Pulp,Red Pine,Red/White Pine,57.11100006
25429,2013,994,Whitefeather (994),Pulp,Jack Pine,SPF,1
25430,2015,175,Caribou (175),Other,White Birch,Poplar/Birch,136.7299957
25431,2016,930,Romeo Malette (930),Fuelwood,Poplar,Poplar/Birch,29.94499969
25432,2000,816,Lake Nipigon (816),Other,Jack Pine,SPF,6.196000099
25433,2000,816,Lake Nipigon (816),Pulp,Balsam Fir,SPF,3607.704102
25434,2000,816,Lake Nipigon (816),Pulp,Jack Pine,SPF,6461.51123
25435,2018,35,Black Spruce (035),Sawmill,Spruce,SPF,224717.7656
25436,2018,35,Black Spruce (035),Sawmill,Balsam Fir,SPF,7100.458008
25437,2018,60,White River (060),Biomass,Mixedwood,Mixedwood,2011.526001
25438,2018,60,White River (060),Other,Spruce,SPF,16.40600014
25439,2018,60,White River (060),Other,Other Softwood,Other Softwood,9.37899971
25440,2018,60,White River (060),Other,Poplar,Poplar/Birch,26.95800018
25441,2018,60,White River (060),Other,White Birch,Poplar/Birch,0.352999985
25442,2018,60,White River (060),Pulp,Jack Pine,SPF,24224.12109
25443,2018,60,White River (060),Pulp,Spruce,SPF,33610.66016
25444,2018,60,White River (060),Pulp,Balsam Fir,SPF,1755.569946
25445,2000,816,Lake Nipigon (816),Sawmill,White Birch,Poplar/Birch,2868.226074
25446,2000,816,Lake Nipigon (816),Sawmill,Other Softwood,Other Softwood,2.517999887
25447,2014,406,Boundary Waters (406),Pulp,Spruce,SPF,6754.400879
25448,2014,177,Dog River-Matawin (177),Paper,Balsam Fir,SPF,9179.71582
25449,2014,406,Boundary Waters (406),Biomass,Mixedwood,Mixedwood,11329.04785
25450,2014,177,Dog River-Matawin (177),Biomass,Mixedwood,Mixedwood,66223.47656
25451,2014,535,Dryden (535),Pulp,Balsam Fir,SPF,3064.595947
25452,2014,177,Dog River-Matawin (177),Pulp,Spruce,SPF,69770.91406
25453,2014,796,Lakehead (796),Biomass,Mixedwood,Mixedwood,20921.85742
25454,2014,360,French-Severn (360),Sawmill,Spruce,SPF,5814.35791
25455,2014,140,Mazinaw-Lanark (140),Sawmill,White Pine,Red/White Pine,3943.27002
25456,2014,780,Ottawa Valley (780),Sawmill,Other Hardwood,Hardwood,67.60399628
25457,2017,780,Ottawa Valley (780),Veneer,Oak,Hardwood,0.363999993
25458,2017,360,French-Severn (360),Other,Balsam Fir,SPF,180
25459,2017,210,Spanish (210),Fuelwood,White Birch,Poplar/Birch,37.5
25460,2017,415,Ogoki (415),Other,Spruce,SPF,16.34000015
25461,2017,210,Spanish (210),Fuelwood,White Pine,Red/White Pine,60
25462,2017,644,Kenora (644),Fuelwood,Other Softwood,Other Softwood,304.196991
25463,2017,177,Dog River-Matawin (177),Composite,White Birch,Poplar/Birch,71.08200073
25464,2017,60,White River (060),Other,Poplar,Poplar/Birch,968.6699829
25465,2017,220,Bancroft-Minden (220),Fuelwood,Balsam Fir,SPF,0.112999998
25466,2017,360,French-Severn (360),Sawmill,Jack Pine,SPF,32.75299835
25467,2014,615,Algoma (615),Sawmill,White Birch,Poplar/Birch,1290.831055
25468,2014,754,Nipissing (754),Pulp,Balsam Fir,SPF,17116.02734
25469,2014,780,Ottawa Valley (780),Pulp,Poplar,Poplar/Birch,29212.58203
25470,2014,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,0.915000021
25471,2014,680,Northshore (680),Fuelwood,Maple,Hardwood,6046.257813
25472,2014,816,Lake Nipigon (816),Pulp,Spruce,SPF,55102.74609
25473,2014,280,Timiskaming (280),Composite,Poplar,Poplar/Birch,200527.6406
25474,2014,451,Algonquin (451),Fuelwood,Other Hardwood,Hardwood,17.50099945
25475,2014,210,Spanish (210),Sawmill,White Pine,Red/White Pine,1796.485962
25476,2014,754,Nipissing (754),Composite,Poplar,Poplar/Birch,30136.60547
25477,2014,438,Gordon Cosens (438),Sawmill,Spruce,SPF,487614.0938
25478,2014,680,Northshore (680),Sawmill,Maple,Hardwood,980.0200195
25479,2014,754,Nipissing (754),Sawmill,Poplar,Poplar/Birch,1917.642944
25480,2016,415,Ogoki (415),Other,Spruce,SPF,143.552002
25481,2016,644,Kenora (644),Composite,Poplar,Poplar/Birch,38425.9375
25482,2016,280,Timiskaming (280),Composite,Poplar,Poplar/Birch,247189.5625
25483,2016,754,Nipissing (754),Pulp,White Pine,Red/White Pine,891.7949829
25484,2016,210,Spanish (210),Pulp,White Pine,Red/White Pine,226.0919952
25485,2016,177,Dog River-Matawin (177),Pulp,Poplar,Poplar/Birch,102869.2734
25486,2016,816,Lake Nipigon (816),Pulp,Spruce,SPF,93782.75
25487,2016,210,Spanish (210),Pulp,Balsam Fir,SPF,13879.75781
25488,2016,210,Spanish (210),Pulp,White Birch,Poplar/Birch,6356.370117
25489,2016,754,Nipissing (754),Sawmill,Other Hardwood,Hardwood,4.31400013
25490,2016,451,Algonquin (451),Sawmill,Red Pine,Red/White Pine,8427.650391
25491,2016,220,Bancroft-Minden (220),Pulp,Maple,Hardwood,563.8850098
25492,2016,780,Ottawa Valley (780),Composite,Other Softwood,Other Softwood,4.998000145
25493,2016,360,French-Severn (360),Sawmill,Maple,Hardwood,24422.95117
25494,2016,451,Algonquin (451),Sawmill,Oak,Hardwood,1962.232056
25495,2016,360,French-Severn (360),Pulp,White Birch,Poplar/Birch,685.3889771
25496,2016,220,Bancroft-Minden (220),Sawmill,Red Pine,Red/White Pine,2578.951904
25497,2016,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,881.7310181
25498,2016,966,Pic (966),Pulp,Spruce,SPF,164597.7031
25499,2016,451,Algonquin (451),Pulp,Jack Pine,SPF,217.4550018
25500,2016,754,Nipissing (754),Pulp,Maple,Hardwood,5355.14502
25501,2016,754,Nipissing (754),Pulp,Spruce,SPF,13260.51855
25502,2016,615,Algoma (615),Sawmill,Maple,Hardwood,27870.98438
25503,2016,780,Ottawa Valley (780),Pulp,Red Pine,Red/White Pine,13.2329998
25504,2014,840,Red Lake (840),Pulp,Balsam Fir,SPF,736.8200073
25505,2014,451,Algonquin (451),Fuelwood,Maple,Hardwood,14482.36133
25506,2000,816,Lake Nipigon (816),Composite,White Birch,Poplar/Birch,324.4159851
25507,2000,816,Lake Nipigon (816),Pulp,Spruce,SPF,51.02700043
25508,2014,889,Sudbury (889),Pulp,Red Pine,Red/White Pine,3888.480957
25509,2014,280,Timiskaming (280),Other,Poplar,Poplar/Birch,285.2749939
25510,2014,898,Temagami (898),Composite,Poplar,Poplar/Birch,22974.91602
25511,2014,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,163.4889984
25512,2014,451,Algonquin (451),Sawmill,Oak,Hardwood,568.6389771
25513,2014,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,1196.376953
25514,2014,280,Timiskaming (280),Other,Other Softwood,Other Softwood,224.776001
25515,2014,60,White River (060),Pulp,Spruce,SPF,13667.63086
25516,2014,360,French-Severn (360),Pulp,Yellow Birch,Hardwood,80.82099915
25517,2014,754,Nipissing (754),Pulp,Other Hardwood,Hardwood,94.93599701
25518,2014,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,126.8949966
25519,2014,451,Algonquin (451),Pulp,Other Hardwood,Hardwood,30.26199913
25520,2014,930,Romeo Malette (930),Sawmill,White Birch,Poplar/Birch,223.0859985
25521,2014,220,Bancroft-Minden (220),Paper,Balsam Fir,SPF,63.20899963
25522,2017,898,Temagami (898),Fuelwood,Other Softwood,Other Softwood,160
25523,2017,35,Black Spruce (035),Other,White Pine,Red/White Pine,11.75500011
25524,2014,680,Northshore (680),Sawmill,White Birch,Poplar/Birch,21.20499992
25525,2014,535,Dryden (535),Fuelwood,Poplar,Poplar/Birch,150.6950073
25526,2014,754,Nipissing (754),Veneer,Yellow Birch,Hardwood,71.90499878
25527,2014,754,Nipissing (754),Sawmill,White Birch,Poplar/Birch,487.6740112
25528,2014,994,Whitefeather (994),Sawmill,Jack Pine,SPF,39.79800034
25529,2014,451,Algonquin (451),Paper,Red Pine,Red/White Pine,268.3299866
25530,2014,280,Timiskaming (280),Biomass,Mixedwood,Mixedwood,1081.051025
25531,2014,490,Whiskey Jack (490),Composite,Red Pine,Red/White Pine,300.7120056
25532,2014,177,Dog River-Matawin (177),Biomass,Mixedwood,Mixedwood,108.9499969
25533,2014,451,Algonquin (451),Other,Poplar,Poplar/Birch,351.6589966
25534,2014,796,Lakehead (796),Other,Poplar,Poplar/Birch,0.451999992
25535,2015,796,Lakehead (796),Sawmill,White Birch,Poplar/Birch,330.1300049
25536,2014,177,Dog River-Matawin (177),Biomass,White Birch,Poplar/Birch,43.59700012
25537,2014,490,Whiskey Jack (490),Fuelwood,Jack Pine,SPF,85.43699646
25538,2015,754,Nipissing (754),Sawmill,Spruce,SPF,31185.27539
25539,2015,110,Abitibi River (110),Sawmill,Spruce,SPF,704318.625
25540,2015,280,Timiskaming (280),Composite,White Birch,Poplar/Birch,58556.78906
25541,2015,780,Ottawa Valley (780),Sawmill,Oak,Hardwood,1253.864014
25542,2015,406,Boundary Waters (406),Sawmill,Balsam Fir,SPF,5458.275879
25543,2015,35,Black Spruce (035),Sawmill,Jack Pine,SPF,127213.875
25544,2015,350,Kenogami (350),Pulp,Jack Pine,SPF,153150.625
25545,2015,360,French-Severn (360),Fuelwood,Yellow Birch,Hardwood,1421.373047
25546,2015,796,Lakehead (796),Fuelwood,White Birch,Poplar/Birch,13014.52148
25547,2015,702,Lac Seul (702),Pulp,Jack Pine,SPF,69456.69531
25548,2015,966,Pic (966),Pulp,Jack Pine,SPF,19076.90039
25549,2015,177,Dog River-Matawin (177),Biomass,Mixedwood,Mixedwood,99934.85156
25550,2015,406,Boundary Waters (406),Composite,Jack Pine,SPF,35708.81641
25551,2014,644,Kenora (644),Sawmill,White Pine,Red/White Pine,11.59599972
25552,2015,680,Northshore (680),Pulp,White Pine,Red/White Pine,443.0190125
25553,2015,889,Sudbury (889),Sawmill,Jack Pine,SPF,59461.15234
25554,2015,754,Nipissing (754),Pulp,Other Hardwood,Hardwood,88.74199677
25555,2015,680,Northshore (680),Pulp,White Pine,Red/White Pine,5380.087891
25556,2015,360,French-Severn (360),Sawmill,Other Hardwood,Hardwood,72.14299774
25557,2015,360,French-Severn (360),Sawmill,Yellow Birch,Hardwood,739.257019
25558,2015,754,Nipissing (754),Sawmill,Yellow Birch,Hardwood,1505.947998
25559,2015,280,Timiskaming (280),Sawmill,Jack Pine,SPF,262384.5
25560,2015,889,Sudbury (889),Sawmill,White Pine,Red/White Pine,14837.15527
25561,2015,780,Ottawa Valley (780),Sawmill,Yellow Birch,Hardwood,29.35499954
25562,2015,780,Ottawa Valley (780),Paper,Spruce,SPF,83.02999878
25563,2016,535,Dryden (535),Pulp,Jack Pine,SPF,29305.85938
25564,2016,220,Bancroft-Minden (220),Composite,Spruce,SPF,933.1119995
25565,2016,220,Bancroft-Minden (220),Sawmill,Other Hardwood,Hardwood,166.9230042
25566,2016,754,Nipissing (754),Sawmill,Yellow Birch,Hardwood,917.2249756
25567,2016,780,Ottawa Valley (780),Sawmill,Poplar,Poplar/Birch,19260.94531
25568,2016,930,Romeo Malette (930),Pulp,White Birch,Poplar/Birch,2132.643066
25569,2016,615,Algoma (615),Pulp,Maple,Hardwood,819.7559814
25570,2016,360,French-Severn (360),Pulp,Other Hardwood,Hardwood,5.160999775
25571,2016,754,Nipissing (754),Sawmill,Balsam Fir,SPF,2820.51709
25572,2016,140,Mazinaw-Lanark (140),Pulp,Other Hardwood,Hardwood,8.166000366
25573,2016,889,Sudbury (889),Sawmill,White Pine,Red/White Pine,52193.97656
25574,2016,451,Algonquin (451),Other,Red Pine,Red/White Pine,27.22900009
25575,2016,220,Bancroft-Minden (220),Pulp,Maple,Hardwood,3373.951904
25576,2016,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,52.625
25577,2016,451,Algonquin (451),Pulp,Yellow Birch,Hardwood,1168.688965
25578,2016,754,Nipissing (754),Fuelwood,Oak,Hardwood,242.5
25579,2016,754,Nipissing (754),Fuelwood,Red Pine,Red/White Pine,35.68399811
25580,2016,780,Ottawa Valley (780),Pulp,Other Hardwood,Hardwood,3.99000001
25581,2016,615,Algoma (615),Sawmill,Jack Pine,SPF,51610.75391
25582,2016,140,Mazinaw-Lanark (140),Sawmill,White Pine,Red/White Pine,9964.083008
25583,2016,754,Nipissing (754),Fuelwood,Yellow Birch,Hardwood,430.6749878
25584,2016,220,Bancroft-Minden (220),Veneer,White Birch,Poplar/Birch,57.53900146
25585,2016,451,Algonquin (451),Other,Spruce,SPF,123.1800003
25586,2016,451,Algonquin (451),Veneer,Yellow Birch,Hardwood,310.4330139
25587,2016,177,Dog River-Matawin (177),Composite,Poplar,Poplar/Birch,2801.221924
25588,2016,120,Trout Lake (120),Sawmill,Balsam Fir,SPF,410.2290039
25589,2016,702,Lac Seul (702),Sawmill,Balsam Fir,SPF,381.9630127
25590,2015,451,Algonquin (451),Sawmill,Maple,Hardwood,13882.40527
25591,2015,754,Nipissing (754),Sawmill,Red Pine,Red/White Pine,18286.53516
25592,2015,780,Ottawa Valley (780),Sawmill,White Birch,Poplar/Birch,745.7700195
25593,2015,451,Algonquin (451),Pulp,Other Hardwood,Hardwood,0.25999999
25594,2015,840,Red Lake (840),Sawmill,Spruce,SPF,28094.84961
25595,2015,140,Mazinaw-Lanark (140),Sawmill,Other Hardwood,Hardwood,245.1360016
25596,2015,230,English River (230),Pulp,Spruce,SPF,21230.65234
25597,2015,615,Algoma (615),Biomass,Mixedwood,Mixedwood,8608.495117
25598,2015,130,Wabigoon (130),Composite,White Birch,Poplar/Birch,6517.141113
25599,2015,451,Algonquin (451),Other,Balsam Fir,SPF,8.472000122
25600,2015,754,Nipissing (754),Sawmill,Maple,Hardwood,5548.754883
25601,2015,220,Bancroft-Minden (220),Composite,Balsam Fir,SPF,683.085022
25602,2015,451,Algonquin (451),Sawmill,Other Hardwood,Hardwood,129.4700012
25603,2015,140,Mazinaw-Lanark (140),Sawmill,Poplar,Poplar/Birch,2966.868896
25604,2015,451,Algonquin (451),Sawmill,Oak,Hardwood,747.6459961
25605,2015,360,French-Severn (360),Paper,Red Pine,Red/White Pine,0.027000001
25606,2015,60,White River (060),Pulp,Spruce,SPF,31638.52734
25607,2015,280,Timiskaming (280),Biomass,Mixedwood,Mixedwood,2203.858887
25608,2015,451,Algonquin (451),Paper,Spruce,SPF,132.9199982
25609,2015,754,Nipissing (754),Sawmill,Other Softwood,Other Softwood,73.41799927
25610,2015,220,Bancroft-Minden (220),Pulp,Other Hardwood,Hardwood,126.6200027
25611,2015,35,Black Spruce (035),Pulp,Jack Pine,SPF,30109.36328
25612,2015,438,Gordon Cosens (438),Sawmill,Balsam Fir,SPF,36385.87891
25613,2015,406,Boundary Waters (406),Fuelwood,Other Hardwood,Hardwood,405.3680115
25614,2015,889,Sudbury (889),Sawmill,Balsam Fir,SPF,826.2949829
25615,2015,889,Sudbury (889),Pulp,Jack Pine,SPF,12418.91113
25616,2015,60,White River (060),Pulp,Jack Pine,SPF,25214.05078
25617,2000,816,Lake Nipigon (816),Sawmill,Other Softwood,Other Softwood,92.14900208
25618,2000,816,Lake Nipigon (816),Paper,Poplar,Poplar/Birch,45.15299988
25619,2000,816,Lake Nipigon (816),Veneer,Poplar,Poplar/Birch,8444.321289
25620,2000,816,Lake Nipigon (816),Paper,Spruce,SPF,18053.45703
25621,2015,177,Dog River-Matawin (177),Sawmill,White Birch,Poplar/Birch,90.67500305
25622,2015,360,French-Severn (360),Pulp,White Pine,Red/White Pine,5462.453125
25623,2015,220,Bancroft-Minden (220),Composite,White Pine,Red/White Pine,3019.662109
25624,2014,535,Dryden (535),Other,Poplar,Poplar/Birch,1.720000029
25625,2015,780,Ottawa Valley (780),Sawmill,Other Hardwood,Hardwood,9.963999748
25626,2015,220,Bancroft-Minden (220),Pulp,Other Softwood,Other Softwood,1.305999994
25627,2015,601,Hearst (601),Sawmill,Spruce,SPF,461917.9375
25628,2015,390,Nagagami (390),Pulp,Balsam Fir,SPF,2623.125977
25629,2015,889,Sudbury (889),Fuelwood,White Birch,Poplar/Birch,407.7869873
25630,2015,350,Kenogami (350),Other,Spruce,SPF,113.2799988
25631,2015,796,Lakehead (796),Biomass,Mixedwood,Mixedwood,2261.38208
25632,2014,840,Red Lake (840),Fuelwood,Jack Pine,SPF,70.69999695
25633,2014,535,Dryden (535),Fuelwood,Other Softwood,Other Softwood,0.76700002
25634,2014,220,Bancroft-Minden (220),Other,White Pine,Red/White Pine,75.28800201
25635,2015,574,Missinaibi (574),Pulp,Poplar,Poplar/Birch,81.29100037
25636,2014,702,Lac Seul (702),Fuelwood,Spruce,SPF,172.1230011
25637,2014,438,Gordon Cosens (438),Other,Spruce,SPF,11.67300034
25638,2015,535,Dryden (535),Fuelwood,Spruce,SPF,168.5099945
25639,2014,220,Bancroft-Minden (220),Fuelwood,Other Hardwood,Hardwood,0.035999998
25640,2014,35,Black Spruce (035),Fuelwood,Jack Pine,SPF,0.870000005
25641,2014,702,Lac Seul (702),Other,Other Softwood,Other Softwood,1.266000032
25642,2015,406,Boundary Waters (406),Sawmill,Red Pine,Red/White Pine,324.928009
